日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2020/4/1,1009.4,12.5,6.1,7.9,4.0,6.5,南,0.0,--,曇後雨,雨
2020/4/2,996.8,7.5,4.1,5.3,2.3,9.4,北北東,0.0,--,雨後時々曇,曇後一時晴
2020/4/3,1007.5,--,4.9,10.5,-0.2,4.8,南南西,12.1,--,晴,曇時々晴
2020/4/4,1011.8,1.0,6.0,11.9,-0.5,7.3,南東,6.1,--,晴後曇一時雨、雷を伴う,曇時々雨、大風・雷を伴う
2020/4/5,1004.5,5.0,4.9,7.3,2.4,3.8,西南西,0.0,--,雨時々曇,晴時々曇
2020/4/6,998.0,0.0,2.7,5.8,-2.5,4.0,南西,10.5,--,晴後一時雨,曇一時雨後晴
2020/4/7,1000.5,--,5.4,12.6,-0.4,4.9,西,10.0,--,晴後時々曇,晴
2020/4/8,1009.2,--,4.1,9.0,-0.6,4.4,北東,12.3,--,晴,曇時々晴
2020/4/9,1012.9,12.5,0.3,1.9,-1.1,4.4,北東,0.0,9,雪時々みぞれ一時曇,曇時々晴一時雪
2020/4/10,1010.7,0.0,0.8,6.1,-3.2,3.1,北東,7.2,7,晴一時雪後曇,晴一時曇
2020/4/11,1012.4,0.5,0.5,5.1,-2.9,4.8,北北東,5.5,--,晴後雪時々曇、みぞれを伴う,曇時々晴
2020/4/12,1012.6,--,1.5,4.6,-3.0,3.8,南南西,11.9,--,晴,晴時々曇
2020/4/13,1009.7,--,1.4,4.6,-1.3,4.2,南南東,4.2,--,曇時々晴,曇後一時晴
2020/4/14,1000.7,--,1.2,4.6,-0.5,10.0,北北東,5.9,--,曇後時々晴,晴後曇
2020/4/15,1006.9,--,1.7,6.1,-0.3,5.2,北北東,4.2,--,曇時々晴,晴時々曇
2020/4/16,1014.5,0.0,2.2,7.0,-1.9,5.4,北北東,5.2,--,曇時々晴一時雪、みぞれを伴う,晴一時曇
2020/4/17,1018.9,--,3.4,7.6,-2.0,4.2,南南西,12.2,--,晴,晴
2020/4/18,1018.7,--,5.6,10.1,-1.6,3.9,南,11.7,--,晴後一時曇,曇、霧を伴う
2020/4/19,1021.3,--,6.4,11.4,1.3,4.4,北東,10.9,--,晴一時曇,晴後霧時々曇
2020/4/20,1014.3,14.5,4.1,8.8,-0.8,6.8,東,2.1,--,曇一時晴後雨,雨
2020/4/21,997.0,8.0,6.8,10.5,4.7,7.3,南南西,7.1,--,曇時々晴一時雨、大風を伴う,曇後晴、大風を伴う
2020/4/22,995.4,0.0,4.8,6.4,3.0,9.5,南西,6.0,--,曇一時雨後晴、大風を伴う,晴時々曇、大風を伴う
2020/4/23,994.2,0.0,4.8,8.3,1.9,6.1,南西,4.0,--,曇一時晴後時々雨,晴時々曇
2020/4/24,1002.5,--,3.9,7.4,-0.3,3.9,南,12.6,--,晴,曇時々晴
2020/4/25,1007.1,0.0,5.4,9.6,-0.2,4.8,南南西,10.6,--,晴後時々曇,雨時々曇
2020/4/26,1004.6,0.5,6.6,10.7,4.2,4.7,北北東,2.3,--,雨後曇時々晴,曇時々晴一時雨、みぞれを伴う
2020/4/27,1009.8,2.5,4.0,6.8,2.2,3.5,南,2.9,--,雨時々曇一時晴、みぞれを伴う,曇時々雨一時霧
2020/4/28,1008.7,0.0,5.0,9.5,1.1,5.6,南西,10.5,--,晴一時霧後時々雨,晴時々曇
2020/4/29,1007.4,0.5,5.4,9.4,1.4,5.1,南南西,3.6,--,曇時々雨一時晴,晴時々曇一時雨
2020/4/30,1010.9,--,8.0,12.9,2.7,5.6,南西,13.4,--,晴,晴後曇一時雨
