日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2017/10/1,1013.4,--,14.7,18.0,8.2,7.5,南西,9.9,--,晴後一時薄曇,曇、大風を伴う
2017/10/2,1005.4,0.0,16.9,19.3,13.9,9.8,南南西,7.5,--,晴、大風を伴う,曇一時晴後雨
2017/10/3,1004.0,7.0,11.4,14.5,7.6,5.0,北北東,2.4,--,雨後曇,晴
2017/10/4,1009.8,0.0,9.4,14.8,4.8,3.7,北北東,10.6,--,晴後一時雨,晴後一時曇
2017/10/5,1019.1,--,9.9,15.2,3.5,4.1,南西,8.4,--,晴,快晴
2017/10/6,1023.7,--,11.2,16.6,2.7,4.5,南,9.4,--,晴後薄曇,曇
2017/10/7,1020.0,4.0,15.5,18.1,14.5,7.6,南南東,0.7,--,曇後一時雨,雨時々霧後一時曇
2017/10/8,1017.6,0.5,15.8,19.4,13.8,2.0,北北東,5.1,--,曇一時霧雨,晴後曇
2017/10/9,1015.2,0.5,14.1,15.8,13.1,3.8,南西,0.0,--,雨時々曇、霧を伴う,曇一時霧
2017/10/10,1011.6,0.0,11.8,13.7,7.2,5.7,北東,0.5,--,曇一時雨,曇
2017/10/11,1017.3,0.5,8.3,10.7,6.0,3.3,北北東,0.0,--,曇後時々雨,雨
2017/10/12,1008.1,5.5,8.3,10.2,6.5,4.4,北東,0.0,--,雨後時々曇,曇後時々霧
2017/10/13,1011.4,--,10.4,15.4,6.6,4.1,南西,8.5,--,晴一時霧,晴
2017/10/14,1016.8,--,8.7,14.5,2.3,4.1,西南西,10.7,--,晴,晴時々曇
2017/10/15,1017.7,0.0,9.4,14.0,4.0,6.5,西,9.4,--,晴,晴一時曇
2017/10/16,1021.1,--,7.1,13.6,-0.3,4.4,西,10.0,--,晴,晴後一時曇
2017/10/17,1014.5,0.5,6.0,12.5,-0.5,4.1,北北東,4.6,--,雨一時みぞれ後晴,雨時々曇後晴
2017/10/18,1017.9,0.0,6.5,11.4,1.3,5.0,北,8.6,--,晴,晴
2017/10/19,1021.9,--,4.9,11.0,-1.8,3.2,北北東,9.1,--,晴,晴後一時薄曇
2017/10/20,1021.4,--,8.4,15.0,0.9,4.7,北北東,7.8,--,曇時々晴,曇後晴
2017/10/21,1019.8,13.5,9.5,12.7,5.3,4.4,北北東,0.0,--,曇時々雨,大雨
2017/10/22,1009.3,25.0,11.7,15.1,5.7,6.6,北北東,0.0,--,雨後時々曇,雨一時曇、大風を伴う
2017/10/23,994.2,43.5,4.6,6.1,2.2,12.9,北北東,0.0,--,雨一時あられ、大風を伴う,雨後晴
2017/10/24,1012.8,--,8.0,13.3,2.0,4.9,南西,10.2,--,快晴,晴後一時薄曇
2017/10/25,1011.6,--,8.0,14.8,-0.2,5.0,南西,10.0,--,晴,晴
2017/10/26,1014.3,--,7.6,15.0,1.0,4.2,北北東,9.6,--,晴後一時薄曇,曇
2017/10/27,1020.0,--,9.1,13.7,4.1,4.0,北北東,9.4,--,晴,晴時々曇
2017/10/28,1025.3,0.0,9.2,14.0,2.8,6.2,南,3.4,--,曇一時雨後晴,曇後時々雨
2017/10/29,1006.7,28.5,13.8,14.7,12.8,8.8,南南東,0.0,--,雨一時曇,雨
2017/10/30,986.2,6.0,8.2,13.8,3.0,9.0,北西,0.9,--,雨時々曇、大風を伴う,曇一時雨後晴
2017/10/31,1006.6,--,6.0,10.1,1.2,6.8,西,9.7,--,晴、大風を伴う,晴一時薄曇
