日付,平均気圧(hPa),降水量(mm),平均気温(℃),最高気温(℃),最低気温(℃),平均風速(m/s),最多風向,日照時間(h),最深積雪(cm),天気概況昼,天気概況夜
2018/10/1,986.0,59.0,17.4,22.4,14.0,6.8,北東,1.2,--,暴風雨後曇一時晴,曇時々雨一時晴、霧を伴う
2018/10/2,1000.4,0.0,13.5,17.2,8.7,4.7,北北東,4.0,--,曇一時雨後晴、霧を伴う,晴後時々曇、霧を伴う
2018/10/3,1011.9,--,13.9,18.6,8.1,5.0,北北東,9.2,--,晴一時霧,快晴
2018/10/4,1021.1,--,12.7,18.0,6.8,3.6,北北東,11.3,--,快晴,快晴
2018/10/5,1021.6,--,12.6,17.7,5.7,3.2,北北東,10.2,--,薄曇時々晴,曇後一時霧
2018/10/6,1013.0,4.5,13.6,17.7,9.4,2.4,北東,0.1,--,曇後一時雨,雨一時曇
2018/10/7,999.8,18.0,12.3,14.1,10.6,8.0,北東,0.3,--,雨時々曇、大風を伴う,曇
2018/10/8,1009.5,0.0,13.4,15.3,11.5,3.0,南南東,0.9,--,曇時々雨,曇
2018/10/9,1011.0,0.0,13.7,17.1,10.4,2.5,北,0.2,--,曇一時雨,曇時々霧一時晴
2018/10/10,1014.6,1.0,13.0,18.2,7.4,3.7,東南東,6.7,--,曇時々晴後一時雨,曇時々雨
2018/10/11,1012.1,6.0,14.1,16.4,11.7,2.8,北東,0.0,--,雨時々曇,雨一時曇、霧を伴う
2018/10/12,1007.3,4.0,14.1,16.4,9.4,4.0,北,1.7,--,曇時々雨,晴一時曇
2018/10/13,1018.9,--,11.9,17.3,6.7,4.1,北,10.9,--,晴,晴
2018/10/14,1018.7,--,10.5,16.1,3.6,3.5,北北東,9.6,--,晴時々薄曇,曇後晴一時霧
2018/10/15,1014.2,0.0,10.7,15.5,3.7,3.5,南南西,8.4,--,晴一時霧後時々曇,曇後晴一時霧
2018/10/16,1007.8,0.0,11.2,15.8,6.7,3.3,北北東,4.5,--,　晴時々曇、霧を伴う,晴一時薄曇
2018/10/17,1006.4,--,9.2,13.9,3.1,3.7,北,9.9,--,晴一時薄曇,快晴
2018/10/18,1011.4,0.0,8.9,15.2,1.1,4.1,北東,7.9,--,晴,晴一時曇
2018/10/19,1016.6,--,8.3,13.6,2.6,3.5,北北東,9.1,--,晴,晴
2018/10/20,1014.0,--,8.7,15.0,1.7,3.7,北北東,10.4,--,晴,晴
2018/10/21,1014.3,--,9.4,15.5,2.5,3.6,北北東,9.9,--,晴,晴
2018/10/22,1020.4,--,9.7,13.8,5.1,3.3,北北東,5.7,--,曇時々晴,曇後一時晴
2018/10/23,1021.5,0.0,11.5,16.0,6.0,5.0,南南東,5.3,--,曇時々晴,曇一時晴
2018/10/24,1012.9,12.5,12.3,14.4,7.9,5.9,南南東,0.0,--,雨時々曇,曇一時雨、霧を伴う
2018/10/25,1010.5,0.0,11.7,16.2,6.9,3.6,西,9.9,--,晴,晴
2018/10/26,1015.6,--,10.5,16.2,4.5,4.0,南,9.2,--,晴後時々薄曇,曇
2018/10/27,1003.7,29.5,12.6,14.8,5.5,8.7,南東,0.0,--,雨時々曇、大風を伴う,晴一時雨
2018/10/28,1002.3,--,12.6,15.7,8.2,5.8,南南西,10.2,--,晴,晴一時曇
2018/10/29,1000.2,4.0,12.5,14.8,7.7,9.6,南南東,2.8,--,曇時々晴一時雨、大風を伴う,晴後曇一時雨
2018/10/30,999.6,2.0,10.0,12.1,6.1,8.0,西南西,5.0,--,雨一時曇後晴,晴
2018/10/31,999.6,--,7.9,13.1,2.5,5.3,西,9.9,--,晴,快晴
